PanoramaId,Lat,Long,GoogleLat,GoogleLong
UKM5s3fzK6Lc55CKviK4cQ,40.6769956996918,-73.9247782996787,40.67710854951753,-73.92483531594614
sM64dg5W2OVBy0l9wlfZag,40.6255940002629,-73.9314939996484,40.62564020104628,-73.93145846762698
gnnb39hS6gfnxcG9P0aWqA,40.6825082002933,-73.9707200000279,40.6824973,-73.9707277
GvYJDNAjwUuJLFM_b0OHGg,40.6258949997545,-73.9266080000591,40.62587714764153,-73.9266257428734
qbylR0wjNCm7Kg4r3pCv0A,40.6823590998926,-73.9706595997607,40.68235829831163,-73.97064736688768
ec-trugbt9XmBb7jFdQD0g,40.6257733997227,-73.9286230003511,40.62581000129853,-73.9286580727113
CKMyXwzYk5TtJRfXiaNhpA,40.6260099996618,-73.9247099997667,40.62601371157673,-73.92462927226927
4UB3cgAVsUrzLoKsdnDPsg,40.6808291003827,-73.8748756999536,40.68085307109457,-73.87488519993931
IKBbokLcencscBGhlhKMKQ,40.6259519996851,-73.9256730001088,40.62592925281692,-73.92574523389685
2VshR5_aadWghSvMd_qvug,40.6798937002341,-73.9582667998729,40.6798722713453,-73.95826551245247
xzz8QJS702SUEWq8kwve3g,40.6797690002392,-73.9583110995775,40.67970475874299,-73.95833589417158
8x55Y7cGusPqr-YJYqis6g,40.626071999823,-73.92374,40.62607648810706,-73.92376697217684
i2xSL7wUX1iGq4cwaE93-A,40.6820831995801,-73.9687022999711,40.68216311280275,-73.96868596746168
ZRXd7HuxwDdOLqSJHeSOVw,40.6261899998686,-73.9218360003311,40.6261962443166,-73.92183893382143
3AumAVY-PJQK9dSq0amAMA,40.6819520001847,-73.9687552997173,40.68204797308518,-73.96867233597519
QLPFofKegRn_nDZDquBUxg,40.6261309998458,-73.9228060000968,40.62624225948953,-73.92282568737058
YJ6LbhH-B4PgDmuUkPV6fg,40.6779028997991,-73.8850968997021,40.67799144908892,-73.8851158069104
csxDToYic9lyTOvTIxupGA,40.6777144999243,-73.8852506001351,40.67764025639293,-73.88524293931239
7ZDSkLKODA5uDbbrPDH8vQ,40.6262509999837,-73.9208689998044,40.62625190092678,-73.92093435267927
u0VMs9HPNToMKNaQ5EcXlA,40.6816381997432,-73.9665665000439,40.68162270084071,-73.9665891285876
cfPDB2hB2zw2B8x0nZxxNQ,40.6902401,-73.9943560000293,40.69026598042171,-73.99435808183436
8GaHbcrTBZC-y52_wXQqtQ,40.6263069998682,-73.9199380000387,40.62630687550423,-73.92004243407976
u0VMs9HPNToMKNaQ5EcXlA,40.6815010000711,-73.9666177002466,40.68162270084071,-73.9665891285876
t3FUsCErTcvLxg24C9oxAA,40.6263649998449,-73.919,40.62638080855073,-73.91886927192073
fD9s9fYC5AC9blGZ1acRQg,40.6273690002792,-73.9167240002124,40.62738507840005,-73.91677540976139
BcjiaKhlwwESxkz2G05y-Q,40.6916695004471,-73.9994587002588,40.6915916441829,-73.99940583361403
R1aDfP1B4pFad9cmgKSU5w,40.6279768997142,-73.9162372997116,40.62801476425476,-73.91624283115519
7Na12IcfIF0PmBAsDR91MQ,40.6327219998205,-73.9088500004272,40.63275103050218,-73.90888238636931
LetYexAkhLF9_IFt6xnYDQ,40.6770822999082,-73.9228045000276,40.67713101672085,-73.92281997258029
0atHUB3xMdSonJ8taXsoFw,40.6219420000234,-73.9686564003725,40.6219574816899,-73.96865789736015
oaKPfBv4i3M5Hn1tbHxVhA,40.6896884000996,-73.9923675998848,40.68964737711027,-73.99237330841672
TI98MVRLZtEJMz61YgO3Sw,40.6331840004413,-73.9081349998303,40.63322424437455,-73.9081727009917
BJuOsu_3qwhPhpKyPVyKGA,40.6817490996413,-73.8715648998003,40.68182617322481,-73.87159892778007
JZnyIlXwqVtRSqQPr1PXIg,40.6341059997921,-73.9067089997205,40.63407172526519,-73.90668191370862
XbZ0dnCvh7qFuvMIjbnSQA,40.6336450001167,-73.907421000179,40.63359423303074,-73.90736567855396
oPl_jGxwrFa1hc3smShutA,40.6816309997709,-73.8715283999157,40.68167229818259,-73.87137380605296
Jb7CUH-eAZ0y3PqH7iLlmA,40.682602899804,-73.9718488002819,40.68263851992153,-73.97187283903764
Jb7CUH-eAZ0y3PqH7iLlmA,40.6827346999465,-73.9717945001161,40.68263851992153,-73.97187283903764
J5hCGt2DUf48xgFWRhNUdA,40.6345749998364,-73.9059499997926,40.63455459267877,-73.90603327092686
2mWNRRC-_vUFV8UNhG3sJw,40.6348380002735,-73.9049670003268,40.6348389678633,-73.9050063118879
U2ezvICIpECSV_fU6pYeZw,40.6353119996491,-73.9042689996146,40.63536135879524,-73.90421982008341
FSBzlnIuq7V72FA58PGqOA,40.6768214002875,-73.9183029003585,40.67695454903375,-73.91828513704594
8d8Xo2Qm6opa63wzl6nniA,40.6758347999361,-73.9021393996136,40.67595293808552,-73.90214758244755
Pav2hJf_vgl-9DPPulf_gA,40.6362939999682,-73.9029079998043,40.6363325207396,-73.90287292935001
OAwaYVA5ohou06sB4k9o1w,40.6358029998087,-73.9035889997325,40.63579692436327,-73.9036163808538
ZzG5ce1bwDzo7T4vJzyVLg,40.6758775096394,-73.9023333806809,40.67591303209975,-73.90224976395271
9Z-0WR3sg_wNphTabELcJA,40.5999090002002,-73.946632999913,40.5998612110134,-73.94662610353159
1BxPolVgFAgyqZz2FGPH6w,40.6177495000395,-73.9624510000136,40.61774253122918,-73.96251268872169
jmyn1XYEXNaVvJFpDetFeA,40.6007419999434,-73.9390419996885,40.60075428611236,-73.93904866205456
jL3_Zk6zHn9X5gZhLgFvOA,40.6175931996665,-73.9638118001744,40.61759504297346,-73.96386466577916
WYMSTu4h3flFprlVuVgfwg,40.6223089998605,-73.9431179996959,40.62230268651714,-73.9431168070978
PeSn3OKtaL2UJSD0S3pKEA,40.6197729998241,-73.9661889997225,40.61977495099696,-73.9661758743871
aLghtQMsUxX0kscRB6pupA,40.6162740003449,-73.9169030003731,40.61640255606071,-73.91691759194546
d1J0chFcY-XxwZNM4mZKrw,40.6230848998483,-73.9066385000667,40.62315116652333,-73.90660575030199
9utIzHg7-_7-CuWhCH7EeQ,40.6219949997695,-73.9459679998233,40.62196055004542,-73.94596264599541
rLXtZ-_y7u9JcCEwWX5Cdw,40.6095179999558,-73.9273560003791,40.60951731665116,-73.92739797151609
pBSnnApKTTB6LsEfc_RQJw,40.5991243003463,-73.9747127003308,40.59915885602852,-73.97470408481907
HC7BJmREPVzQSKAeZOe3_g,40.6209568997412,-73.9554847003586,40.62087036016778,-73.95541319632198
iIZxV9fxzi4UAou4Ry6Xuw,40.6038730004387,-73.9360940004377,40.60389808089918,-73.93612002190113
0N_VBy2QCYEeqGR5WdIaug,40.6194318995626,-73.9692826001119,40.61940153116316,-73.96929534773125
0ZUbv3_M1eyqKo1Nw72qNg,40.6193689002546,-73.9698365995794,40.61923945252162,-73.96983952851174
y3hN5oIZ_jfqYkebGXoQXQ,40.5983450000218,-73.981711999709,40.59825185900963,-73.98168915878024
10ARdZt1NKPr-qx-4H42JA,40.624157600393,-73.9177459996781,40.62422042581735,-73.91778494586998
TXg_r9kw64gjpznq-Z7G1Q,40.5981393997136,-73.9835726997203,40.59807856940154,-73.98355541977642
Pb6xFaP9ONzE4WeTf7vWpw,40.638742000443,-73.8951910000646,40.63882106446192,-73.89520858557901
4K0PSkrwCG_l-veLty8jdA,40.5982429998147,-73.9826390001897,40.59823005056746,-73.98263728776946
Kd42i4QvNEDVAnspQ2j3Hg,40.6353139997414,-73.9004950000442,40.63529174839271,-73.90055340049761
5AjinmReJQHJkOayZAX3mg,40.5990812003372,-73.975101800108,40.59916303269133,-73.9751153478065
0RKPX4KvscWp3kbbU4zzRA,40.6232019996726,-73.9331539997572,40.6231625510437,-73.9331542925076
o6pFxZCy5uNIZriTlXm-sw,40.5980380002536,-73.9844930002517,40.59794596552487,-73.98447587168036
ZJXxqF4mG_d5Ej9d2ah3cA,40.6233809998333,-73.930282000414,40.62338445870896,-73.93019461727019
JeEIDet-b5gTSUadtEEwxw,40.5988699999506,-73.9769349997504,40.59893242905479,-73.97694413918872
X3Kn6Y5anLL65ez0xWYfTg,40.6235620000863,-73.9273690000792,40.62356181397765,-73.92733859012185
HdfRet81QJ8P4cnfx0e2sQ,40.5989789995812,-73.9760100002613,40.598907211883,-73.97600001760763
jm0BEP3V7EmUJoY9HLOr1A,40.5986548002788,-73.9789121997382,40.59864539182487,-73.97893316435916
KMt5Gh0ofb7P6BXSqG16Qw,40.5987620003661,-73.977932999908,40.59876759567472,-73.97794233108263
XbeVckLCWATbj07VirB8BQ,40.6183702004245,-73.9567652000539,40.61836594056813,-73.95678495412112
2_kuXWt3nQ0gSYxS2XqvSw,40.6263760003522,-73.9107970002813,40.62634136173912,-73.9107876962629
4-IE0_XoSL3sEZ44kLM73w,40.6190830003802,-73.9502559997146,40.61910528453586,-73.95026608048734
HGc4QXr3-xJp3b4N8tWF3w,40.5985480003899,-73.9798579996469,40.59848480681414,-73.97986077122694
PAZpIgNvZqE2Qxusa9GIdQ,40.5984470002289,-73.9807840000815,40.59851698830725,-73.98079563730901
qTfjAvEUkHEKDwPovXKynA,40.6228579999968,-73.9154810004478,40.6228065402559,-73.91546356116191
bLWoqdxSvr0SxYyuEoxuDA,40.5994230002713,-73.9719110000925,40.59941891753831,-73.97190270225724
TI0Zdchl6__oZkTCSMiedQ,40.6256510001936,-73.9305229998365,40.62569191932507,-73.93061144661213
9JXauJvESx2IM0jUQcCLBw,40.68301949995,-73.8671442004444,40.68307429800732,-73.86714965268362
GURBmwZ9mradwn-5jOvZ9w,40.6258240000776,-73.9276129996402,40.62581462949814,-73.92761576293948
X4c5ofx5ioixrZkOHKUdHw,40.6828763998261,-73.8671609997803,40.68289182482629,-73.8671097238705
g9TjRob7H9Fs1B5DXjWtaA,40.6764511997631,-73.9118548997837,40.67656626420582,-73.91185449660057
LunS9Y0SNixh013zrRt8Sg,40.6214740000252,-73.9507089999204,40.6215094303146,-73.95071470629368
TeOE70W5JfhEgMyhsPzrVw,40.6794227000976,-73.8797571004098,40.67951001976498,-73.87975024184546
BJo4uNH1vrEByCmW2ebIgA,40.6276406998585,-73.9135999002152,40.62760419475125,-73.9134660788616
S11zxTb4Ban2V2d97wlpRg,40.6760949998844,-73.9043760000523,40.67609946025591,-73.9044076299133
BJo4uNH1vrEByCmW2ebIgA,40.627591499748,-73.9134874004232,40.62760419475125,-73.9134660788616
_7SiOt9urnPwW3dMwmTqmQ,40.6819965004382,-73.870722399619,40.68203676871452,-73.87073567562439
HJKD-pRPcyRopkaZr3ch_w,40.6765315002286,-73.8903513002722,40.67658836225228,-73.89036531050068
HJKD-pRPcyRopkaZr3ch_w,40.6766749996515,-73.8903856004151,40.67658836225228,-73.89036531050068
gYgmDBOt-1Fd4PmNYUzzaw,40.6199839996619,-73.964268000168,40.61999684756319,-73.96418330947247
AEbPMGJOUUNQBIEF4o_GYw,40.6402509998838,-73.8928580003964,40.64026045995021,-73.89287485915186
WK-N31I4I8uSlmYWeaGPuQ,40.6411730001339,-73.8914260000099,40.64120273993787,-73.89145806087078
8_1fkEVhyiJOKbOzKyzHTg,40.691186599582,-73.9977839998317,40.69126307343015,-73.99774362958811
zy9v2PJ7cJjmw-Twze2hHQ,40.6907579997819,-73.9962330002527,40.69083526983461,-73.99620417523222
G-H_XGDgvvYz0xi6zIIHOg,40.6407119995592,-73.8921409997074,40.64066283430713,-73.89208984364262
T0HZScz3pSL-Su-a0fNMxA,40.6791827996465,-73.8805995996917,40.67929502825531,-73.88064467738873
FmRs8EnolGyBepkgpuz2Tg,40.6416509996939,-73.8906829999204,40.64163731199678,-73.8906702584475
Iern8Sm4EzCRTm-H8e6TsA,40.6426109998978,-73.8891999998801,40.64266477253409,-73.88925667401905
8SVk_cU1RkY1hd4JLtBphg,40.6790425000114,-73.8805648004251,40.67913884848917,-73.88060457188006
s1AS9Z_QjGMK1j1guI_iMQ,40.6421300001994,-73.8899460001078,40.64213783714045,-73.88994893332152
9D-F-Fb5O4T58p_L8QuYCA,40.675544999702,-73.9016099003766,40.67553750936573,-73.90156032931789
K3nx_oIIfr4bF5t0bdvz0g,40.6768860003887,-73.9192190001567,40.67697773031082,-73.91922891248085
kW2QWlWil1pLzUwiNtQN3w,40.6439850003076,-73.8870739998652,40.64393114062727,-73.88700439196089
-hLvlCtoxnv705dJcuRO9g,40.6766860999836,-73.9192396998523,40.67670634096038,-73.91935162717093
uPhSt5bPRB3QWSfmiaFrvw,40.6198750000313,-73.9652650002795,40.61986890148944,-73.96526174362093
hZNTPekXtlrihW0LruCzbQ,40.6877729997242,-73.9869999998501,40.68769294822462,-73.98705809150196
zF9u3g6H8DaQRqVr1zi1vg,40.6200950002841,-73.9632679999182,40.62005833911419,-73.96326737559117
IkQMR_6aXP8tJ_vor9keig,40.6773808001838,-73.9282270999007,40.67743141843539,-73.92824043034986
RyvKBrvdA3nCRYp03OLGug,40.6772152997464,-73.8876991995584,40.6773282785913,-73.88776986931741
uHhiW0_Q9ffVHxEMQKFcoA,40.6201960004451,-73.9623390002446,40.62017088851827,-73.96233439744117
ikBhfYNDutqhBI5tnvHRZQ,40.6761452998658,-73.9052437999613,40.67618834007279,-73.90523417592198
C8KH7hBlx6vaLL-0n38vBg,40.6202979997529,-73.9614149999023,40.62029930673421,-73.96142491204176
WMz3Q1vvUAsZEMiiccrbDg,40.6203999999601,-73.9604860002287,40.62040733710912,-73.96048950349466
Cq-mjgXsvZPDHAI_Hyx0jQ,40.6770869997653,-73.8876907000657,40.67705758170505,-73.88770302923162
DOb2U8DT3CgnEbEU13UBUQ,40.6206079996595,-73.9585970003512,40.62060708527441,-73.9586247714107
XNcSapGcaJ4VjkqMCieNww,40.6208180003505,-73.9566889995976,40.62087811119507,-73.95670410607184
qZtXKZ_b0Xe3TQ9B0kEDnw,40.6771359004015,-73.9237773002822,40.67721553253403,-73.92378302877235
Y9zcGb33cfItFZY-DX2yLg,40.6207140000511,-73.9576319999168,40.62079688558492,-73.95765786952161
Zdm_rxVnV0bmPaMDoXh3uA,40.678081300112,-73.9413807001591,40.67815892030914,-73.94136913686192
JQL6pgjlao_tMlTMbwbKBQ,40.6779300997943,-73.9413961001499,40.67795126817262,-73.94139218809369
ctSAPfDxHG4Uin7EhotfDw,40.6210619999114,-73.9544570000904,40.62101628753795,-73.95444380575498
TJQRAmyYMh75WCmG5E5ctQ,40.6212670003718,-73.9526050001206,40.62120836605351,-73.95259843899218
Gw77w8jdC-Tdi-c_K32Gxw,40.6824784003579,-73.8690396997224,40.68245269318193,-73.86911342244758
B7CThnGNNIt6p8Tpd2e_Gg,40.6211650001647,-73.9535309996559,40.62126296580014,-73.95354115049001
NImEO45_rBDbMKM1FAEu4g,40.68237790022,-73.8688984998658,40.68240213631106,-73.86880413405073
2_XrYVf79WfQzyCrwHTBvA,40.6784084995527,-73.8833191000963,40.67846616798676,-73.88334419887471
1oYnOOysqod_kx0OC1T0UA,40.6213689996796,-73.9516700001703,40.62132962834048,-73.95165895168978
P5YOW8COWdVX9hURs4NTow,40.6781587002639,-73.8836923996844,40.67814712625984,-73.8836741896754
1DVv3CFC_GwRFaYVjaR2gg,40.6799307001418,-73.8774746003725,40.67988885985366,-73.87744841307169
c3evkhSAAkk0jXyV-O2doA,40.6215790003706,-73.9497479996704,40.62153446340098,-73.94972942982285
kUe9mnTQjDx5k--5-K8zQQ,40.6801011000858,-73.8773843003452,40.6801595937752,-73.87742373925876
Efh4kpamdgSQOe6AQkX9DQ,40.6216819997246,-73.9488200000429,40.62168642696334,-73.94885337774971
hfD9mJDJwwsU5otpv9Qt-w,40.6217829998856,-73.9478949996545,40.62184195515648,-73.9479128856508
ksGuGKUNtyRQD04nEF0uWw,40.6767522999787,-73.9173855999654,40.6767324633669,-73.91740190763987
otp1nsvOpHccW_LPgGO8Vw,40.6218850000927,-73.9469680000731,40.62197829791306,-73.94698629106986
I9lyY_Qy8q5w__30o4zefQ,40.6764960003902,-73.9127615000431,40.67656019559983,-73.91275366357462
ksGuGKUNtyRQD04nEF0uWw,40.6766003999885,-73.9174025000253,40.6767324633669,-73.91740190763987
a68WZCwYCvaJgp2v4VSsLA,40.6221050003455,-73.9449699996657,40.62209985094185,-73.94497344119908
XWvpzIoLHJZVPv_1sQhLRQ,40.6222079996995,-73.9440440001305,40.62213940096962,-73.94403480975141
nBpuMddGCkqaVv77BNlKIg,40.6796727997599,-73.8783774000969,40.67959285753334,-73.8783602652955
Im2nciHEqzWxXwPmAya5iQ,40.6224110000676,-73.9421890000223,40.62236785236843,-73.94218086146373
tJnjq3saEKb3w4g-UBcvjQ,40.6763724002661,-73.8921880000761,40.67623057612952,-73.89210823547062
n3ij-jX_FlrYcaKDJRfR9g,40.6225169995599,-73.9412289998185,40.6225483630533,-73.94122795921915
YZ2BpDoUJuGxrRpMTHBnGA,40.6762108001884,-73.8921546999794,40.67621449477194,-73.89220755131194
yjzLRa9yRfpKR-TQqD8sYQ,40.6227250001587,-73.9393349997104,40.62273164900117,-73.93927729342656
0swN8CYWj3HxMZ7PSfydyw,40.6794201001575,-73.879256800361,40.67936790733603,-73.87922186888498
GCIUNsfogxOf_QcmnEYCCA,40.6226229999515,-73.9402660003756,40.62257518229922,-73.94025689112921
8A3w-wu0-oSLhDo37NYY2w,40.6763048000266,-73.909076099882,40.67634928410061,-73.90908317099309
76zynoYlg-jn_4pK1LlSQw,40.6228270003658,-73.9384120003135,40.62281662589428,-73.93848457196415
DSLi613umk1osSwBTQoKjQ,40.6860860001688,-73.9826610003049,40.68603825305895,-73.98269037496318
qIGYFrq_RFGnLmXqTrqqJA,40.6231829996958,-73.9335219996405,40.62319110671209,-73.93353272511693
GrEE7i0LCPlRwYz2Gi__fA,40.6759093995992,-73.8958473999375,40.67601012136922,-73.8958784339437
VV5HpY9B6VNvvqITRQQQ7w,40.675766500024,-73.8958037999054,40.67575687930599,-73.89585358302598
JG1p3VvnvYaV0RZF65ovnQ,40.6233209997644,-73.9312500000874,40.62332255689718,-73.93117708448071
GP2PB_EzgtZ-efq6sHSrSw,40.623498999879,-73.9283759997526,40.62350124642317,-73.92832439067396
WLxwAeylO13DOmqKqC3mrA,40.6783998004105,-73.9469121000134,40.67840182263777,-73.94690386510518
oL6tRtrfNLcHK0TSU8_Xjw,40.6234409999023,-73.9293109997028,40.62344531443878,-73.92926058261433
u2ighdcYf-2uJACw97Dzlg,40.6782175995626,-73.9469301997689,40.67824048747848,-73.94693740951725
tCt-dlZZOzBIBHbVOBHyUQ,40.6797486998427,-73.8786120997685,40.6798090700934,-73.87864522385293
p6V_MkQd06BHZ8Rbz5PJyQ,40.6827070997529,-73.8681734997072,40.68276948230049,-73.8682269200242
RlCK27xCSyYS8XO9xhGPKw,40.6191499998727,-73.9718639997238,40.61901646867345,-73.97183876644064
6JPPi3rt3dhDwNMbbdoW-Q,40.6163148997129,-73.9754318000375,40.61630668015441,-73.97544697615182
xgFBtOSD17X09ephsCu68Q,40.6221899997688,-73.9038120001237,40.62222249474369,-73.90384841758103
gtwXdESX4Pgknyfl2ze57A,40.6386190001668,-73.8910420002881,40.63869353485489,-73.89112987753444
p9qow88IQAmo4GNqqouPzA,40.6236220001553,-73.9263659996911,40.62362201477976,-73.92632641262696
4Nx0RtSrzScd7xg71N1qVQ,40.6785493001101,-73.9496783004132,40.67857196702592,-73.94967277123959
7trn6dKUP-GUWrLTyFmHYg,40.6236810001781,-73.9254309997408,40.62367941719477,-73.92546492737702
8BDK0EzBb-Ni2S4ggR40fA,40.6238020003621,-73.9234969995868,40.62381199321757,-73.9234240424484
_CqudBnhIOk4R5o6eoEgPg,40.6783692999033,-73.9496958003209,40.67832095183891,-73.9496983458173
Xnt-p9a0EefuBcetoTqLIQ,40.6237430003392,-73.9244690003441,40.62374437691277,-73.92446296606856
PSUO0n4ENLyyEcwX27-ThA,40.6758152999362,-73.8968710001965,40.67570455766339,-73.89684851440806
TfCnvhQ5_GA1VoRX1efJzw,40.678682399773,-73.9520502002565,40.67875910300685,-73.95203385027314
UoAtCjlZDrVzleSz7E4AQw,40.6756714003149,-73.8968273003396,40.67562986006202,-73.89683164816537
BDl_piL-9J3foWlMjEz7qw,40.6238580002466,-73.9225629996827,40.62386983267957,-73.92250163651589
OjMborc9mTooOkMJGvsZ-w,40.6239790004306,-73.9206250002435,40.62398913790987,-73.9205696723118
1MGEJyurT_2X5La6VEuI6A,40.6239190003616,-73.9215939999631,40.62393034014354,-73.92152325173409
av6zxGTIE1AtEkslV_ChfA,40.681482099919,-73.8725211003684,40.68154036043513,-73.87257469154643
0K2-exCbkwtqwmoh7Q5OKw,40.676357699948,-73.9099987998047,40.67644873549425,-73.90998642597052
nqsXM5c8jDA-ufVYIlVILw,40.6240403000199,-73.9196901999427,40.62405110661719,-73.91961266474091
RMOZjcQ4Cs78gGoZk2El9Q,40.6192489999414,-73.9709360000963,40.61925326164194,-73.97085632097814
2Jif2bBWbDlRcAzxkSbXEA,40.6240916000473,-73.9187597002,40.62410399081956,-73.9187638876893
CO3imlrpsKniOHdlY9Qk_Q,40.6769800002269,-73.920945999758,40.67705254823082,-73.92093713347107
moojt2Nyv-5GahvIzZWB4A,40.6766099004266,-73.9146335998607,40.67669761589557,-73.91461916159344
tqXPUj7yz8QpdbuxGapxPA,40.6246129001653,-73.9169252999626,40.62458939004421,-73.91689680732284
ayyo5kXO57wO0gJCySBSUA,40.677027800093,-73.9218151999115,40.67694484423544,-73.92184008137843
RaEk24RJFJX2U-a3zju8EQ,40.6773413999857,-73.9275108996083,40.67726367473706,-73.92753404633439
F8lVh4PtlpDxiJNYt-HM1Q,40.6252564001628,-73.9159389999848,40.62523850084592,-73.915926351212
bR-CwdjAJu5M8o4aAreR0w,40.676831100375,-73.9218325001697,40.67684224789158,-73.92176670468345
Tv2sF1G0S1zPjrvhqAqCwA,40.6259072997821,-73.9149716999839,40.62592728467895,-73.91498839062426
d4WUv9NGpnJAeTsH8f2xnQ,40.6764064998601,-73.9109161001978,40.6764928159831,-73.91093176668011
KaKQ-95sZwH6JdLfpRzytA,40.6263926000385,-73.9145369002577,40.62636334997197,-73.91447455566937
02SekoWc_kPA-1i4oOQEKA,40.67714670036,-73.9275244002308,40.67721534923194,-73.92753862102997
KaKQ-95sZwH6JdLfpRzytA,40.626343399928,-73.9144288997738,40.62636334997197,-73.91447455566937
G01lrSVmBdpDir6Ln_4RiQ,40.6270089998655,-73.914078100324,40.62696942024441,-73.9139898738636
dRpXv5191rd6XT5wnlJWYA,40.6766546003296,-73.9155402001201,40.6766760446366,-73.9157628184319
qm85hQc7Po3TC7bzBeUt2g,40.6762437000867,-73.9109268003315,40.67620830943544,-73.910942262466
G01lrSVmBdpDir6Ln_4RiQ,40.6269581998611,-73.9139677004489,40.62696942024441,-73.9139898738636
3omFwdMwtJMTiwN37m4AKg,40.6195500003323,-73.9682044002129,40.61948168338176,-73.96818007724077
eRVDE-gGouMfVtnU1PXj2Q,40.6761893000962,-73.9061217001563,40.67625196140229,-73.90610194072825
syVLmd2lDoeasI5kuVO9WA,40.6310899002787,-73.9070285000652,40.6311170702589,-73.90706425535444
5wRSfLoCdbOJ-xylGqEm1A,40.6759693996681,-73.9061422002023,40.67598573888294,-73.90612526527431
fELatk5mQxq6edHC5WQsxA,40.6315499997327,-73.9063199997681,40.63152968410883,-73.90628441037173
WQfacPN7oHbB3hLNGOBbNQ,40.6781843003652,-73.9431777002906,40.67826954358641,-73.94318515292656
RQFcpGnmEo43g4K5IlJN1A,40.6766912998636,-73.9164682995723,40.67667050457096,-73.9164593792097
pd-l-lynOE_9oZ8ES6UrHA,40.6320120003536,-73.9056019999323,40.63197445286183,-73.90555749120463
hUwl9tOJDqnSQ6yaISuuQQ,40.6809539002024,-73.9632920001256,40.68105623305672,-73.96332495229348
SERAj7lcEl4Nyg9nIIZIqA,40.6768467000152,-73.889500299699,40.67677622304556,-73.88949729630954
RFRHtX2bpawJvZo3BOsHgw,40.632473000029,-73.9048910004193,40.63247275222254,-73.90490153022694
oky50QIUEE3vJeEzClQj8Q,40.6765572999794,-73.916480200301,40.67657997173493,-73.91647489817866
KWYeKifLr705nto6NxS_nw,40.6329519996351,-73.904149000376,40.63297823122226,-73.90417631040654
NissoEus1HFo0yACGZtJ_A,40.6334320001867,-73.9034070003328,40.63350484455614,-73.90350087749734
SERAj7lcEl4Nyg9nIIZIqA,40.6766903996423,-73.8894638996392,40.67677622304556,-73.88949729630954
QQXf_eT28kGgEqpRWasbMw,40.6338939999082,-73.9026939998282,40.63387540473023,-73.90267329181555
1BiJHy5qbmewJMgcaUX9UA,40.677630999671,-73.9330604001173,40.67769716763451,-73.93306764488044
NyymnKjLQa7YwC-l9iIFiA,40.6343559996297,-73.9019790001307,40.63439883831338,-73.90191271729252
k9Bj8Co8URyzQ4tYaQBrjA,40.6774522998838,-73.9330810998129,40.67755048040313,-73.93302378286809
ImyUoSp6p7hLOVJYBrhJMQ,40.6756181001952,-73.8978077996902,40.67562325808912,-73.89787735245696
V4ocjPPPuR19MnVdxHVXfQ,40.6757469001993,-73.8978762003263,40.67583098053027,-73.89789466717717
g-ND2_AVOL8qZeBFp-_1vQ,40.6789256996614,-73.8815082998681,40.67897906253962,-73.88155911664661
qXdjmE_8Dc_G4NkRgdTFDw,40.6786574004187,-73.8819377000648,40.67856813837862,-73.88189655729188
9pVBB5hEARd7hlHhwEs5JA,40.6762385002067,-73.9071286000049,40.67629978431204,-73.90713360067349
pPKulMTzdhLKsz38quLsMw,40.6348180002506,-73.9012640004332,40.63481601587829,-73.90126706093821
-KTySMmbFst89bESLAKYjg,40.6109009998813,-73.9252149996724,40.61087331893906,-73.92518577806726
J30OFm1YplM6woLB2wLiyw,40.6007809999433,-73.9596120003935,40.60079328378103,-73.95961731838118
aL18trVSe_oNVvbPAGH_-Q,40.6196699995709,-73.9671190003415,40.61965559346299,-73.96724793850618
_2TO8Go_6T4-wmO9wng36g,40.6099799996773,-73.9266409997823,40.60997635831878,-73.92664538724563
WSaj1cZvF3lhLWT9bkeSqg,40.6358120002237,-73.8997259996551,40.63581712863626,-73.8997373752541
Pm61w8VGPExyR8AHqr2zaA,40.5992291001429,-73.9737549996934,40.59920787299676,-73.97375277796863
we3jPZD5G3W5HUgf5EhNKQ,40.6363269996913,-73.8989289997735,40.63629681866718,-73.89899392448322
KcrXavO2qpNNvwnkKhPgYA,40.5993149997875,-73.9729110003424,40.59931088589313,-73.97299293079891
xoOv3AQUcsH1vwh40oP25Q,40.6367359996667,-73.8983000004446,40.63672441107687,-73.89827864088889
Rx5kWQp_KQ0JuZWW3eGUvw,40.6170649999498,-73.9156940003778,40.61703553444046,-73.91576245961052
uSaxYCXUFWZUPY47YRdBNw,40.6016526003872,-73.9518100003312,40.60156052076155,-73.95188398061572
LtmwN2UEUO1Gn8PnWpuIiA,40.6376579999168,-73.8968680000581,40.63762851298434,-73.89681908819647
kaAmz9f9SlUMQR5g0FP7Vw,40.6371960001953,-73.8975829997556,40.63720372279451,-73.89759197334965
cUhd_RZvaAk5ZictbpsL-g,40.602683999567,-73.9423179996759,40.60267042652417,-73.94240895097967
EuxayYrYePg9uzvEPbusfA,40.6001212995584,-73.9656366001489,40.6001048,-73.9657208
qXeFYTYZ1np8jzX6kOHT4w,40.6382260000299,-73.8959900000384,40.63827071592974,-73.89602890182795
GSMkbLK6NiEKocsEvdtw7Q,40.6142119996841,-73.9201069997382,40.61417651921601,-73.92006692309927
bitUh2iLS4DAQ3j0zbItjA,40.6393089996107,-73.8943119999988,40.63926437803519,-73.89426204113342
3PtnFC2ETbCFCNdDeHlXaQ,40.6000573002043,-73.9661724998609,40.60007157383923,-73.96601677845823
eqRVEpZoNc5SspmVL5BPtA,40.6397880001161,-73.8935699999555,40.63979703916144,-73.89358190870719
