IntersectionId,Url,Borough,TrafficSignal,Lat,Long,PanoramaId,ImageDate
AXjK__uOgxjkLnQCdqbJ,2317,The Bronx,,40.858897100321,-73.8676074996863,Mn0LKcYbG7byFr-HjVzUng,2019-11
AXjK__uYLVwDtjXR1etq,1783,The Bronx,,40.8366990002587,-73.8267509996589,hd1EYq1YXSSd7gYGGgE0Iw,2019-07
AXjK__u_LVwDtjXR1etr,1784,The Bronx,,40.8364870003748,-73.8272310002105,oTSOnKb4p_9fiHfJWIQNLA,2019-07
AXjK__vjLVwDtjXR1ets,1785,The Bronx,,40.8369321000364,-73.8262131996794,NT0tR2UWk3zjuUs0UC1zGg,2019-07
AXjK__vogxjkLnQCdqbL,2319,The Bronx,TrafficLight,40.875487000225,-73.8506890000972,IIGgqSfVBbXbwflttd1ziQ,2019-05
AXjK__w2gxjkLnQCdqbN,2321,The Bronx,,40.8572208998247,-73.868669099899,3-byVGYBcc9bEbp7-J-iMw,2019-10
AXjK__wLLVwDtjXR1ett,1786,The Bronx,,40.8371959997956,-73.8222160000683,QooYJZTzshn-dEAZtUzkiw,2012-08
AXjK__wPgxjkLnQCdqbM,2320,The Bronx,,40.8726050004205,-73.8545429997596,17dc42zR8ImvhUifPgLnQA,2020-10
AXjK__wvLVwDtjXR1etu,1787,The Bronx,,40.8372164000169,-73.8213186996982,ZatQeGlcfoI0-t2KDewlcQ,2019-07
AXjK__x7LVwDtjXR1etw,1789,The Bronx,,40.8414259997102,-73.8668550000582,85WUNna0_dnhh_h5Gj9DQQ,2018-08
AXjK__xVLVwDtjXR1etv,1788,The Bronx,,40.8372260002797,-73.8209480000501,RvyjpBEcw_QjscaIXTsTVQ,2019-07
AXjK__xZgxjkLnQCdqbO,2325,The Bronx,,40.8566491999007,-73.8691500995974,bebwdVkWcKQRIrqFnHQodQ,2019-10
AXjK__y5LVwDtjXR1ety,1791,The Bronx,,40.8302072000023,-73.8340140998708,E9kHYfPLJxVaYmPzYDAsYA,2016-07
AXjK__yDgxjkLnQCdqbP,2326,The Bronx,,40.8678050003006,-73.881469000394,s-rM6On8AEj23cXryP_QQw,2019-08
AXjK__ydLVwDtjXR1etx,1790,The Bronx,,40.828245999853,-73.8321379998687,oxE_PlimyoMyUJ6Q-cwYpQ,2019-07
AXjK__ymgxjkLnQCdqbQ,2327,The Bronx,,40.8673617001824,-73.8824175998923,833RK3cEpHGxyA2SvgUeBA,2019-08
AXjK__z-gxjkLnQCdqbS,2329,The Bronx,,40.8712664998491,-73.8498915001925,o7A-Yv8gm5fepUEw3PC08g,2018-05
AXjK__zWgxjkLnQCdqbR,2328,The Bronx,,40.8677359998166,-73.8828429999045,n53NVlzdk9Vpr6vv3x0sHA,2019-08
AXjK__zfLVwDtjXR1etz,1792,The Bronx,,40.8295881004105,-73.8336100003012,W6ialW085V6k0wYjtzWTCQ,2019-10
AXjLAA-7gxjkLnQCdqdI,2453,The Bronx,TrafficLight,40.8998159998086,-73.8578029999085,p9Xn5wV3dhaEOIIkzpgpUA,2019-11
AXjLAA-BLVwDtjXR1evp,1911,The Bronx,,40.8159419999234,-73.8547179997358,wGuKmbp583KeDyrGtfUKAg,2019-10
AXjLAA-SgxjkLnQCdqdH,2452,The Bronx,,40.8753409997873,-73.8703130003447,GTou_yV83sD0tR_Z7hmh4Q,2019-11
AXjLAA-pLVwDtjXR1evq,1915,The Bronx,,40.8134132996841,-73.8488232000306,orGJd2FijNrHKh7YHdC1lg,2011-06
AXjLAA0lLVwDtjXR1evZ,1896,The Bronx,TrafficLight,40.8459610002001,-73.8625850000976,fl_AfAYNYFFHXu37kQuuuw,2019-10
AXjLAA0lgxjkLnQCdqc4,2436,The Bronx,,40.8822551999176,-73.8670525999975,_1KzuXL37IOvk_Q9Rpr4ig,2019-11
AXjLAA14gxjkLnQCdqc6,2438,The Bronx,,40.8883000002448,-73.8646000003897,ksolirVGgSTsrkg-WUR-qw,2019-09
AXjLAA1MLVwDtjXR1eva,1897,The Bronx,TrafficLight,40.8981149996076,-73.8512230004411,mAfWtCNRGnKdHe0bDC4IzA,2019-09
AXjLAA1OgxjkLnQCdqc5,2437,The Bronx,,40.8868834996738,-73.865374500133,sU7T1n95PXOvMgqQtp_dUg,2019-11
AXjLAA1zLVwDtjXR1evb,1898,The Bronx,,40.8567240001126,-73.8638154003604,RloKpH1I_GUPxpJvkMTmGw,2019-07
AXjLAA2dLVwDtjXR1evc,1899,The Bronx,,40.9045559998596,-73.8478256000714,8JLAPcT4m7CwlP6keX4Idw,2019-09
AXjLAA2mgxjkLnQCdqc7,2439,The Bronx,,40.8897168002902,-73.8638288002589,RKDzJ2Cyy3ZISdgeq8MLMA,2019-09
AXjLAA3BLVwDtjXR1evd,1900,The Bronx,,40.8481620000763,-73.8633729995643,ssZ_8zSXD94dqPXnyr8MuA,2019-10
AXjLAA3MgxjkLnQCdqc8,2440,The Bronx,,40.8911159997037,-73.8630439996808,QXlLRLbgj603n5XW1LXanA,2019-09
AXjLAA3xgxjkLnQCdqc9,1901,The Bronx,,40.9039338003047,-73.8479169999695,tX6n3X5z8mgV6KM7G4_87g,2019-05
AXjLAA3yLVwDtjXR1eve,2441,The Bronx,,40.8918698995762,-73.8625933997656,bjSz8G8uk8q3gC9VSSwDjA,2019-09
AXjLAA44LVwDtjXR1evg,2443,The Bronx,,40.8953709998718,-73.8607110000126,SM_vqXzwEL1fEZt-qbg8kg,2019-11
AXjLAA47gxjkLnQCdqc_,1903,The Bronx,,40.876856999551,-73.8616439998706,2-7xsCvxPvDpFkAqrn9pHQ,2019-09
AXjLAA4ULVwDtjXR1evf,2442,The Bronx,TrafficLight,40.8946648998653,-73.8613318002224,c_d-hEvNYchqrBm2JkbLGg,2019-09
AXjLAA4WgxjkLnQCdqc-,1902,The Bronx,,40.872175000376,-73.8631819997494,XMrlX7JEsI4S8aYaglvOcA,2019-10
AXjLAA5dLVwDtjXR1evh,2444,The Bronx,,40.8967509996589,-73.8598730000389,QQTDmByR0_pKTd--JyDMvg,2019-11
AXjLAA5ggxjkLnQCdqdA,1904,The Bronx,,40.8445020003671,-73.8620549999383,Mt-HPQocvqkhRNLBrwDypg,2019-10
AXjLAA69gxjkLnQCdqdC,1906,The Bronx,,40.8955629997327,-73.8527879997663,zgW6p8IGMbBGkTsqxllzHw,2019-09
AXjLAA6HLVwDtjXR1evi,2445,The Bronx,,40.8985639996289,-73.8586510003433,MFMubdjZV5rs30p6K5IlpQ,2019-11
AXjLAA6OgxjkLnQCdqdB,1905,The Bronx,,40.8612792002749,-73.8636539001074,P2KrRvwnBAnjQGVTX0h5Tg,2020-10
AXjLAA6sLVwDtjXR1evj,2446,The Bronx,,40.9015570000556,-73.8564220000752,JHGgckf6BbWpv7KWDAXWSQ,2019-11
AXjLAA74gxjkLnQCdqdD,2448,The Bronx,,40.9049680530333,-73.8537275682726,QmJgxDGDW9XFoM5i22qS2w,2019-11
AXjLAA7QLVwDtjXR1evk,2447,The Bronx,,40.9035500002324,-73.8548270002658,zlMezVXDSN2nXrNRwDbJXA,2019-11
AXjLAA7lLVwDtjXR1evl,1907,The Bronx,,40.8987822003383,-73.8507076997005,meh1bH85EaA-bVrk-T97HQ,2019-09
AXjLAA87LVwDtjXR1evn,1909,The Bronx,,40.8130406997685,-73.8466306996471,hP6GO6blrzAQC_BQ3DlFrw,2011-06
AXjLAA8LLVwDtjXR1evm,1908,The Bronx,,40.8688540001121,-73.8634119995641,n7oz4HpdkfEMTLMuVIf06w,2019-09
AXjLAA8fgxjkLnQCdqdE,2449,The Bronx,,40.9066609998054,-73.8524149996525,52sa54CMG40pMqACKsK66w,2019-11
AXjLAA9EgxjkLnQCdqdF,2450,The Bronx,,40.8781592295649,-73.8694911360071,c493ADSksfubeylbmqPNNg,2019-11
AXjLAA9gLVwDtjXR1evo,1910,The Bronx,,40.8129127999858,-73.8476754996246,eMP8G4urmF6XWQzBtJ9ZqQ,2019-10
AXjLAA9pgxjkLnQCdqdG,2451,The Bronx,,40.8781241730921,-73.8693470178505,G0EA8Sj72l1nRprj_Mdkow,2018-09
AXjLAAAMLVwDtjXR1euG,2348,The Bronx,,40.8196392000891,-73.8761409003822,mJDcxCt8Mdc8_32BfmmzbA,2019-10
AXjLAAAnLVwDtjXR1euH,2349,The Bronx,TrafficLight,40.8218020003621,-73.8766339995594,BgsY24vhb3hP1no-gvB0MA,2019-11
AXjLAAAxgxjkLnQCdqbl,1811,The Bronx,,40.8082040001146,-73.8560557997353,oAW2C3IZcebtU2LLc2UB0A,2011-06
AXjLAABcLVwDtjXR1euI,1812,The Bronx,,40.8083169999297,-73.8550821001588,CDiJDesC10ReBFrlsa9c7w,2011-06
AXjLAABugxjkLnQCdqbm,2350,The Bronx,TrafficLight,40.8261510003684,-73.8776549998783,fnC-ICwZT5ka1JRCpNa9rg,2018-09
AXjLAAC5gxjkLnQCdqbp,2352,The Bronx,,40.8385839999517,-73.831947000054,EXbMVGlUIO-VyGrmgJ4l8A,2018-05
AXjLAACEgxjkLnQCdqbn,1813,The Bronx,,40.8663339999142,-73.8432359999414,i3dblOT8CH9HzsiQ0cm5vQ,2019-09
AXjLAACVLVwDtjXR1euJ,2351,The Bronx,,40.828660000059,-73.8782349996455,e6xim6K35jbP69nIIY4PNg,2018-09
AXjLAACmgxjkLnQCdqbo,1814,The Bronx,,40.8661169997998,-73.8416489996016,xKEoSVi2kePSBYfw0njgNw,2019-10
AXjLAAD4LVwDtjXR1euL,1816,The Bronx,,40.8240590001228,-73.8703349995606,ChsGEEqrtN7xmim0Ok1Zfg,2019-09
AXjLAADTLVwDtjXR1euK,1815,The Bronx,,40.8241859996842,-73.8694100000714,NBi70yBujNMvV7Dg8v8lbA,2019-10
AXjLAADdgxjkLnQCdqbq,2353,The Bronx,,40.8366580001666,-73.830590999575,1FIHjZ-uRirgRNBgZQmLzg,2019-07
AXjLAAEAgxjkLnQCdqbr,2354,The Bronx,,40.8374479997254,-73.8311490001262,izYH7sxqCIXpwMMNdTkYGg,2019-09
AXjLAAEdgxjkLnQCdqbs,1817,The Bronx,,40.8242323003804,-73.8691067999388,YiMfPG4shlNGyXnhE2osIg,2019-10
AXjLAAEvgxjkLnQCdqbt,2356,The Bronx,,40.8523883001799,-73.8667570998603,yaiONKvSkheauoIo99MI3Q,2019-07
AXjLAAFCLVwDtjXR1euM,1818,The Bronx,,40.8666079999593,-73.8691590001877,8T5UX6z1lsw7-lF49Ombyw,2019-08
AXjLAAFUgxjkLnQCdqbu,2357,The Bronx,,40.8523760001523,-73.8658189999468,AcLXQ-iPGa5HdvkqvfAk7g,2019-10
AXjLAAFlgxjkLnQCdqbv,1819,The Bronx,,40.8714829999406,-73.8693510000486,R67cefWgt9bAD_bh3qyvYw,2019-08
AXjLAAG6gxjkLnQCdqbx,1821,The Bronx,,40.8705930002668,-73.8693279998872,--48RnFczF55WcDFpy5y_Q,2019-08
AXjLAAGDLVwDtjXR1euN,2358,The Bronx,,40.852323999553,-73.8630000003497,_oBfLxVyaG4chEZZMyfs8A,2020-10
AXjLAAGLgxjkLnQCdqbw,1820,The Bronx,,40.8762677997192,-73.8691986998601,jhJvQxVaaBYB5sXVlV4MRg,2019-08
AXjLAAGvLVwDtjXR1euO,2359,The Bronx,,40.8523069996684,-73.862061000215,0ED7yxbGKHlwtaKMrKOAbw,2020-10
AXjLAAH9LVwDtjXR1euQ,2361,The Bronx,,40.8523580002216,-73.8648799998121,o5xLMamK1Vit6kQKusId0g,2019-07
AXjLAAHVLVwDtjXR1euP,2360,The Bronx,,40.8522689997146,-73.8601839999916,RTJ4YgGZo3zQLAztsj5i1A,2019-10
AXjLAAHdgxjkLnQCdqby,1822,The Bronx,,40.8632517004057,-73.8693737996611,ieWaApPgN7PcYrx9UBzfUQ,2019-08
AXjLAAIEgxjkLnQCdqbz,1823,The Bronx,,40.8753290001333,-73.8692150000721,-YO6WpPxiNxG-hSzvhUpuQ,2019-08
AXjLAAIggxjkLnQCdqb0,1824,The Bronx,,40.8577616999426,-73.8695491998357,-GfqqFTKLBJdIq0Vq9ZqdQ,2019-10
AXjLAAIpLVwDtjXR1euR,2362,The Bronx,,40.8524064997602,-73.867756600087,hmWxRqxAE2tiEPnzIE6HiQ,2019-07
AXjLAAJ7LVwDtjXR1euT,2364,The Bronx,TrafficLight,40.8483812997572,-73.9185150000671,k6K4VBe2xHekpVOZFQYnpw,2019-10
AXjLAAJGgxjkLnQCdqb1,1825,The Bronx,,40.8582939996684,-73.8695369996328,Ba_In58RMsE0THC_if-Gcg,2019-08
AXjLAAJULVwDtjXR1euS,2363,The Bronx,,40.8477299999396,-73.9176440003703,Cq7_Dsqg3G4UyHUQXexAfQ,2019-08
AXjLAAJygxjkLnQCdqb2,1826,The Bronx,,40.8732610000951,-73.8692960002102,3qNQtkukVnlmFHAdyH-9Vw,2019-08
AXjLAAKcgxjkLnQCdqb3,1827,The Bronx,,40.8588690001043,-73.8695159995637,RIhFL5EplnoHa7DDgeBggA,2019-08
AXjLAAKkLVwDtjXR1euU,2365,The Bronx,TrafficLight,40.8482702002096,-73.9183699996757,ZJoMshCal8dDKcmTppRQ4Q,2019-08
AXjLAALAgxjkLnQCdqb4,1828,The Bronx,,40.8613819999794,-73.8694360003711,3gG7qNqreOyKxi4yl-9txg,2019-08
AXjLAALJLVwDtjXR1euV,2366,The Bronx,,40.8932131000046,-73.9088976995691,lp4SQ8g9oOTSifFzXc-iPw,2019-10
AXjLAALkgxjkLnQCdqb5,1829,The Bronx,,40.829034000219,-73.8305270002209,pWQwcOmH7jTwkgbS4yhVIA,2019-07
AXjLAALsLVwDtjXR1euW,2367,The Bronx,,40.8565178997813,-73.7913655999424,2TxNEvzIJIDELPLNGt3oUw,2020-10
AXjLAAMHgxjkLnQCdqb6,1830,The Bronx,,40.8301969998917,-73.8281619999763,m1vO4M2AzvOKjZ8EwF06pg,2018-09
AXjLAAMcLVwDtjXR1euX,2368,The Bronx,,40.8567503997112,-73.790478600407,kzQDJiyWUxI87FnkciT2vg,2020-10
AXjLAAMmgxjkLnQCdqb7,1831,The Bronx,,40.8339500002923,-73.8183489998065,vzJ6COxJvHWcBxtmVTspiA,2019-07
AXjLAAN5gxjkLnQCdqb9,2370,The Bronx,,40.867031999727,-73.8911089997805,V8CZvBkqXXifY9UfauRHKQ,2019-08
AXjLAANALVwDtjXR1euY,2369,The Bronx,TrafficLight,40.8650209996195,-73.8927600003737,_j8CcjvYHL2iwuOWq7Pgdg,2019-08
AXjLAANJgxjkLnQCdqb8,1832,The Bronx,,40.8341549998534,-73.8174800002018,YP9sVdPsFgBHg7_T3d7rfg,2019-10
AXjLAANwLVwDtjXR1euZ,1833,The Bronx,TrafficLight,40.8310010000961,-73.826518999752,rNRXz_IQyNq3rwHrzeT0fA,2019-09
AXjLAAO6LVwDtjXR1eub,2372,The Bronx,,40.8690629998576,-73.889128000157,pfmCRx8Yp8KCFl8wIcIQhg,2019-08
AXjLAAOVgxjkLnQCdqb-,2371,The Bronx,,40.8683680001831,-73.8898049999008,Lf4Om1kocloNLNzbPAjjDw,2019-08
AXjLAAOeLVwDtjXR1eua,1834,The Bronx,,40.8316769997938,-73.8251400000109,chKhvmsujLuo-8PqnCkS2Q,2019-09
AXjLAAPMgxjkLnQCdqb_,1835,The Bronx,,40.8324870002749,-73.8234890003171,Gq6kGgpVFD-cDK8975iKpg,2019-09
AXjLAAPmLVwDtjXR1euc,2373,The Bronx,,40.8702269995764,-73.8871570000954,-shcIZ5t27xBXGeLZPdmog,2019-08
AXjLAAPygxjkLnQCdqcA,1836,The Bronx,,40.8286460003127,-73.8313159997336,CTsQ84c0xcuWHEABzcvnCg,2019-07
AXjLAAQ7LVwDtjXR1eue,2375,The Bronx,,40.872540000121,-73.8836910003394,ptw2aw8350bXq1EtObA26A,2019-08
AXjLAAQQLVwDtjXR1eud,2374,The Bronx,,40.8719839996619,-73.8844969997367,ilbk5bq89hRNNkFod-s6CA,2019-08
AXjLAAQ_gxjkLnQCdqcC,1838,The Bronx,,40.8298079999393,-73.8289500003422,I4Z4jxG6NQZ8Mf9eEoKAng,2018-09
AXjLAAQagxjkLnQCdqcB,1837,The Bronx,,40.8320629996078,-73.8243509995989,cdF8R6-yZ4lZW65GoMKXaw,2018-09
AXjLAARfLVwDtjXR1euf,2376,The Bronx,,40.8631735996819,-73.894200299704,rcRNyTTGwmps8YesJhUkbw,2019-08
AXjLAARlgxjkLnQCdqcD,1839,The Bronx,,40.8305819996596,-73.8273720004174,vGYRUvxmFlSok19SledLoA,2019-07
AXjLAASULVwDtjXR1eug,2377,The Bronx,,40.8730439999807,-73.8829814999962,jjWQvLLvTgn1QwQ7ptmIww,2019-08
AXjLAAS_gxjkLnQCdqcF,2378,The Bronx,,40.8306466995855,-73.8319105001694,D7aNABS_da2nahIJvFk9vw,2019-11
AXjLAAScgxjkLnQCdqcE,1840,The Bronx,,40.8343469997143,-73.8166570000205,7hASinZUBPGnkYUeSPj1mg,2019-10
AXjLAATALVwDtjXR1euh,1841,The Bronx,,40.8294230001713,-73.8297419999932,xFnVEjJ_KNOP3FooV8Az_w,2019-07
AXjLAATsLVwDtjXR1eui,1842,The Bronx,,40.8333430001794,-73.8209480000501,uBXvGKB74FKiWnLqQwN1CQ,2019-07
AXjLAAU-gxjkLnQCdqcI,1844,The Bronx,,40.8332162002675,-73.8214990002786,lDSrsI0OUj1l-_Oopdd7Ug,2019-10
AXjLAAUHgxjkLnQCdqcG,2379,The Bronx,,40.8261320003916,-73.8280860000688,6luU9afcHZFKqOFltRXV_g,2019-10
AXjLAAUYgxjkLnQCdqcH,1843,The Bronx,,40.832914000181,-73.8226229999514,DtP0YZT39UTavixJXCY8Yg,2019-07
AXjLAAUrLVwDtjXR1euj,2380,The Bronx,,40.8151419999034,-73.8201490000762,gMWClzao7D3EMn_erErEAA,2012-08
AXjLAAV-LVwDtjXR1eul,2382,The Bronx,,40.8162139998763,-73.8207849997279,BCWshQd5HsA1kr5tDsLgGw,2018-09
AXjLAAVaLVwDtjXR1euk,2381,The Bronx,,40.8276720003626,-73.8293610004098,qx9nHcjwh7L8EBkyQq6ffQ,2018-08
AXjLAAVkgxjkLnQCdqcJ,1845,The Bronx,,40.8335479997405,-73.8200710000766,rmM0uy_z2LY3GxaMhPBMAA,2019-07
AXjLAAW1LVwDtjXR1eum,1847,The Bronx,,40.8475199003232,-73.8631424997266,Ry2hqBcPNkU-88GADwmm9Q,2019-10
AXjLAAWPgxjkLnQCdqcK,1846,The Bronx,,40.8337599996244,-73.8192120000338,3qGk4MSLq8PZONV63YMc5w,2019-07
AXjLAAWhgxjkLnQCdqcL,2383,The Bronx,,40.8172910000796,-73.8214289997485,kOMWVmQhuULC5qD1Mst-6g,2019-07
AXjLAAX5LVwDtjXR1euo,2385,The Bronx,,40.8142429998147,-73.8196369998476,SIsDUWNmNMP9d0N5ka_fwQ,2018-05
AXjLAAXILVwDtjXR1eun,2384,The Bronx,,40.8189920002806,-73.8224320001366,mZoReDTbmPn80LsjdIIM_w,2019-07
AXjLAAXbgxjkLnQCdqcM,1848,The Bronx,,40.8738419999084,-73.8628560000043,eNc6KIKdMajs6HvPbCw8EA,2019-10
AXjLAAYCgxjkLnQCdqcN,1850,The Bronx,TrafficLight,40.8646549998284,-73.8635499996327,X32uaAZae-CsuyO2ytL2NQ,2020-10
AXjLAAYeLVwDtjXR1eup,2386,The Bronx,,40.8331969997418,-73.8951229996267,cBLNLtrRxQtrYEb-S6DJ-Q,2019-10
AXjLAAYugxjkLnQCdqcO,1851,The Bronx,,40.8970950002341,-73.8519649995851,2SRCOpdvqQv_lkfzqSbOGg,2019-09
AXjLAAZ2LVwDtjXR1eur,2388,The Bronx,,40.8666284001806,-73.8704329995832,24AMuf70XI5-jmhzMpxVlg,2019-08
AXjLAAZFLVwDtjXR1euq,2387,The Bronx,,40.8321390004146,-73.8949395001578,OTglc-8LdA5SYoGBF_dV-A,2019-10
AXjLAAZSgxjkLnQCdqcP,1852,The Bronx,,40.8496840001166,-73.8639229997466,aWxw009FYWubimeVbwcMPw,2020-10
AXjLAA_9LVwDtjXR1evs,1917,The Bronx,TrafficLight,40.818894000258,-73.8922779997299,HZe4Bz0V2M_iIaS_wQEiRw,2019-08
AXjLAA_VLVwDtjXR1evr,1916,The Bronx,,40.8131035003263,-73.8460870001149,qmXaLGprNIwwFadD2QqzKQ,2012-08
AXjLAA_igxjkLnQCdqdJ,2454,The Bronx,TrafficLight,40.8732850003026,-73.8703769996987,PuXTzO5CPTgnkh_66eTH8A,2019-08
AXjLAAaCgxjkLnQCdqcQ,1853,The Bronx,,40.8996229999016,-73.8500470001689,eGofgBskAGXXXcz-k-D9fQ,2019-09
AXjLAAafLVwDtjXR1eus,2389,The Bronx,,40.8665900000285,-73.8683289996836,d3ajYWe46gx3iW7MTqJRQQ,2019-08
AXjLAAaugxjkLnQCdqcR,1854,The Bronx,,40.871375000356,-73.8633320003715,1lx4SB8KaSpHNowdKDlxBg,2019-10
AXjLAAb6gxjkLnQCdqcT,1856,The Bronx,,40.903253000026,-73.8479949999692,m1Fm4JKnhwcu3V8Ar1dpaQ,2019-11
AXjLAAbGLVwDtjXR1eut,2390,The Bronx,,40.8665639997288,-73.86730380043,kxFEGMBFvIEEVjHWBRmpdQ,2019-08
AXjLAAbWgxjkLnQCdqcS,1855,The Bronx,,40.8728570003503,-73.863045999773,Ka7Zl95c66R4G4IjcyoM5Q,2019-10
AXjLAAbpLVwDtjXR1euu,2391,The Bronx,,40.905136399825,-73.8964611998245,VQHhYx3-VSskwbEi6SocHw,2019-08
AXjLAAc3LVwDtjXR1euw,2393,The Bronx,TrafficLight,40.890748800217,-73.8978255999714,Q8IspakeUq0PpyOHwN05Lg,2019-08
AXjLAAcVLVwDtjXR1euv,2392,The Bronx,TrafficLight,40.8985904001269,-73.8971210000341,QKIO_EcGBFf53_5Ps4ThNg,2019-08
AXjLAAchgxjkLnQCdqcU,1857,The Bronx,,40.8959686002707,-73.8525733999424,N00VUFJaH8mY4aKfkrqObg,2019-09
AXjLAAdGgxjkLnQCdqcV,1858,The Bronx,,40.8775467004199,-73.8616198000137,D_MDNpY8CMAtxT_L52jrrw,2019-09
AXjLAAdmLVwDtjXR1eux,2394,The Bronx,TrafficLight,40.8905638996043,-73.8979096002478,FrwtMe_XfD43EM38fJ7iQA,2019-10
AXjLAAdvgxjkLnQCdqcW,1859,The Bronx,,40.8784819998445,-73.8616300001244,tnvwqZ4ZCI1JXwPmNS8kkA,2019-09
AXjLAAe2gxjkLnQCdqcY,1861,The Bronx,,40.8791982999616,-73.8615768996542,dvpOfBJzXlp6MrvvEfHjJA,2018-06
AXjLAAeMLVwDtjXR1euy,2395,The Bronx,TrafficLight,40.8905056001534,-73.897671199866,rzjq7-WEvVt46wfoM-9MRQ,2019-10
AXjLAAeTgxjkLnQCdqcX,1860,The Bronx,,40.878253000076,-73.8616239998477,UZoJDW7tXBDkIvxh6IPkew,2019-09
AXjLAAexLVwDtjXR1euz,2396,The Bronx,TrafficLight,40.9045229003116,-73.8964313000644,RqAMyOahc6bJvsDkMgjFkA,2019-11
AXjLAAf7LVwDtjXR1eu1,2398,The Bronx,,40.911303400032,-73.8966406001835,PSOVg8vXLRXtTWDFSIjRjA,2019-08
AXjLAAfTLVwDtjXR1eu0,2397,The Bronx,,40.8794404999791,-73.9044233997201,kKQDEBUys-koxhHBlYyw-w,2019-10
AXjLAAfZgxjkLnQCdqcZ,1862,The Bronx,,40.8789610003499,-73.861606999963,unoaXUCmxfezmgfkJSL2WA,2018-06
AXjLAAg3gxjkLnQCdqcb,1864,The Bronx,,40.880544999652,-73.8611010000111,NFT6m83e51oXJJSQ7__FiA,2012-04
AXjLAAgCgxjkLnQCdqca,1863,The Bronx,,40.8798180003005,-73.8614800004017,daocETnlfw-hBer0mIiOsQ,2019-09
AXjLAAgtLVwDtjXR1eu2,2399,The Bronx,,40.878314000191,-73.9052170001644,05FWCHPiK8RXPmJaJHwpHg,2019-10
AXjLAAh5LVwDtjXR1eu4,2401,The Bronx,TrafficLight,40.8789240004423,-73.9047870001199,W9-Pcm6uS5aEm0pAg1B6Tg,2019-08
AXjLAAhVLVwDtjXR1eu3,2400,The Bronx,,40.8767489999664,-73.90665719967,8GRLkYG2fs71T17iflhVYQ,2019-10
AXjLAAhegxjkLnQCdqcc,1865,The Bronx,,40.8812489997416,-73.8607009995515,QVhhy-WpImhjrvJCLz4FCA,2019-09
AXjLAAiBgxjkLnQCdqcd,1866,The Bronx,,40.8819600001539,-73.8603280003369,JDCB7qLst9gKca_jTyLkvg,2019-09
AXjLAAifLVwDtjXR1eu5,2402,The Bronx,,40.8801339995845,-73.9039369995928,u6lSczsrZfco5AsE-dI8vg,2019-10
AXjLAAitgxjkLnQCdqce,1867,The Bronx,,40.8826650002896,-73.8599409995774,YuTLcpzctgh3Lzd9kqCpMA,2019-11
AXjLAAj8gxjkLnQCdqcf,1869,The Bronx,,40.8840720004225,-73.8591609995804,7ZlhJDPf7HfSrHjBLjL1og,2019-11
AXjLAAjHLVwDtjXR1eu6,2403,The Bronx,,40.8808219998355,-73.9034339997792,A_N7QAbVncIHeawvuSSrMQ,2019-08
AXjLAAjYLVwDtjXR1eu7,1868,The Bronx,,40.8833700004253,-73.8595549997634,vPgwgOWjjJMAfRqQU2DRmQ,2012-04
AXjLAAjqLVwDtjXR1eu8,2404,The Bronx,,40.8806520000898,-73.9035620002861,gT-HbPlIWNrGh_yr7SkjGg,2019-10
AXjLAAkQLVwDtjXR1eu9,2405,The Bronx,TrafficLight,40.8816833003441,-73.9028240004272,i9qFi3qW6c8UFKK3Bvw8QA,2019-08
AXjLAAkiLVwDtjXR1eu-,1870,The Bronx,TrafficLight,40.8847769996589,-73.858759999974,1sPiH1zUutHpzvf55HnR6Q,2019-11
AXjLAAkzgxjkLnQCdqcg,2406,The Bronx,,40.8834824003925,-73.9015891997817,NZgwMH0Y1RRBbC2ZTT7l6g,2019-08
AXjLAAl0LVwDtjXR1evA,1872,The Bronx,,40.8861910001146,-73.8579860002537,fokWZGv_-fcRxKjGerF0qg,2019-11
AXjLAAl8gxjkLnQCdqci,2408,The Bronx,TrafficLight,40.8851000999897,-73.9006632002465,c-H4Zq1WT_gB4NKMkIhgzA,2019-10
AXjLAAlKLVwDtjXR1eu_,1871,The Bronx,,40.8854809997484,-73.8583730001138,Ls1-ngYgS2gt2PkM9Qh4JA,2019-09
AXjLAAlfgxjkLnQCdqch,2407,The Bronx,,40.8843874996834,-73.9010430001343,8TLyLs8Jgf-gaUc0_VUPfw,2019-10
AXjLAAm9gxjkLnQCdqck,1874,The Bronx,,40.8875950001092,-73.8571929996572,8fpMhOXumSLyAbuwKX6dDA,2019-05
AXjLAAmYgxjkLnQCdqcj,1873,The Bronx,,40.8868920000658,-73.8575930001168,-4Genkdan26U-3FI3EEHSQ,2012-04
AXjLAAmsLVwDtjXR1evB,2409,The Bronx,TrafficLight,40.8849052996399,-73.9007671996465,bUUS_7C59C8mHGJ3VUheXw,2019-08
AXjLAAn4LVwDtjXR1evE,2413,The Bronx,TrafficLight,40.895813799967,-73.8967366999387,f5bG_ssSeTH1xzugarPuqw,2019-08
AXjLAAnNLVwDtjXR1evC,2410,The Bronx,,40.8858899997238,-73.9002635001603,xK9-loJ1yIdmGo04znKo2g,2019-10
AXjLAAnfLVwDtjXR1evD,1875,The Bronx,,40.8883030003832,-73.8568079998893,bhsPbk8IdlWbdHIHQJXI-A,2019-05
AXjLAAoVgxjkLnQCdqcl,1876,The Bronx,,40.8890079996195,-73.8564139997063,q96ZR8O4S8YnWvZwoo4mXA,2019-11
